id;date;kto_from;kto_to;description;amount;currency_symbol
7692;17.04.2011 22:32:15;1515;1650;4 x Butter, Käs, Camenbert,  super gut;2,6;Tt.
7693;17.04.2011 22:44:30;1489;1377;bekannt;1;Tt.
7694;17.04.2011 22:46:35;1477;1377;Tee, Sirup, Nuss-Schn;1;Tt.
7695;17.04.2011 22:48:14;1135;1377;bekannt;0,2;Tt.
7696;17.04.2011 22:49:10;1135;1137;Bärlauch;0,2;Tt.
7697;17.04.2011 22:50:48;1235;1137;Bärlauch gross;0,2;Tt.
7698;17.04.2011 22:52:04;1489;1137;Bärlauch klein;0,1;Tt.
7699;17.04.2011 22:53:23;1477;1137;Bärlauch 2 x klein;0,2;Tt.
7701;18.04.2011 08:22:01;1515;1473;danke für die Blumen;0,3;Tt.
7704;19.04.2011 08:22:45;1298;1667;Massage am 25.03.2011;1;Tt.
7705;19.04.2011 08:23:14;1298;1667;Frühbeetbau am 14.03.2011;5,5;Tt.
7706;19.04.2011 08:23:35;1298;1667;Massage am 10. 03.2011;1;Tt.
7707;19.04.2011 08:24:08;1298;1667;Massage am 24.02.2011;1;Tt.
7708;19.04.2011 08:58:02;1664;1473;lt. geführtem Telefongespräch am 18.4.2011 mit Andreas;5;Tt.
7709;19.04.2011 13:19:19;1298;1650;Milchprodukte;2,8;Tt.
7710;19.04.2011 16:38:02;1536;1545;Fensterputz-Osterputz;4;Tt.
7711;20.04.2011 05:32:55;1650;1298;nudeln und socken;2,3;Tt.
7713;20.04.2011 21:34:04;1227;1426;Tausch zwischen Mitgliedern;2;Tt.
7714;21.04.2011 21:18:34;1425;1505;Gartenfee und Wurzelzieher;5;Tt.
7718;25.04.2011 10:42:42;3483;1572;"von 585tntirol, Auernigg an 00078tes, Hebesberger 
für Nächtigung vom 27.03.2011 
lt. Mail vom 17.03.2011";4;Tt.
7719;25.04.2011 10:44:12;3483;1572;"Ausgleich für Zahlung am 25/04/2011
von 585tntirol, Auernigg an 00078tes, Hebesberger 
für Nächtigung vom 27.03.2011 
lt. Mail vom 17.03.2011";-4;Tt.
7720;25.04.2011 10:45:45;1572;3483;"von 585tntirol, Auernigg an 00078tes, Hebesberger 
für Nächtigung vom 27.03.2011 
lt. Mail vom 17.03.2011";4;Tt.
7721;25.04.2011 14:01:46;1298;3026;20 Eier,  2 x Brot, Kufsteintreffen 19.02.2011;1,2;Tt.
7722;25.04.2011 14:03:18;1298;1650;Milchprodukte, Kufsteintreffen 19.02.2011;1,5;Tt.
7723;25.04.2011 14:05:00;1298;1295;große Fl. Hollersirup, Kufsteintreffen 19.02.2011;0,5;Tt.
7724;25.04.2011 14:06:48;1298;1702;Gedichte Mappe, Kufsteintreffen 19.02.2011;2;Tt.
7725;25.04.2011 14:08:33;1298;3026;20 Eier, Liefer. 9.3.11;0,6;Tt.
7726;25.04.2011 14:10:35;1298;3026;20 Eier,  Liefer. 23.3.11;0,6;Tt.
7727;25.04.2011 14:12:49;1298;3026;30 Eier, in Schwoich geholt 12.4.11;0,9;Tt.
7728;25.04.2011 14:14:37;1298;3026;Georg Embacher nagelt mir einen Rosenbogen (super gemacht) 14.4.11;4;Tt.
7729;26.04.2011 16:17:17;1227;1680;4 Übernachtungen zu Ostern. Vielen Dank!;8;Tt.
7731;27.04.2011 17:02:35;1515;1667;danke für Massage am 21.4.2911;2;Tt.
7732;27.04.2011 17:03:40;1515;1667;super Massage am 26.4.2911;2;Tt.
7733;27.04.2011 17:04:22;1515;1667;danke für den Transport der Erde;2;Tt.
7734;27.04.2011 17:06:13;1298;1667;Massage am 26.4.2011;1;Tt.
7736;28.04.2011 07:59:33;10249;1667;danke für´s Fliesen besorgen und liefern!;1,5;Tt.
7737;28.04.2011 08:26:09;10239;8302;Übertrag von Peer Weyrauch;2,9;Tt.
7738;28.04.2011 08:27:55;10239;9063;"Vortrag ""Sennerei-Zuhause, Milchprodukte selber herstellen"" bei Autark-Werden-Kurs 20.4.11";4;Tt.
7739;29.04.2011 16:44:35;1649;1477;Danke für Stimmgabeltherapie;1;Tt.
7740;30.04.2011 18:25:16;1665;1667;Fußzonenreflexmassage;1;Tt.
7741;01.05.2011 17:08:02;2419;1699;Tausch zwischen Mitgliedern;2;Tt.
7742;02.05.2011 08:44:51;1552;1622;Fußpflege Elli ! Herzlichen Dank! Hat Ihr prima gefallen, hast Gut gemacht.;2;Tt.
7743;02.05.2011 08:47:27;1552;1596;Foto-Postkarten! Danke ! Entschuldigung für die verspätete Zahlung;2;Tt.
7744;02.05.2011 19:17:00;1477;1227;20 Klavierstunden: 15.9., 21.9., 28.9., 5.10., 19.10., 2.11., 9.11., 22.11., 29.11., 7.12., 13.12., 10.1., 31.1., 21.2., 28.2., 7.3., 14.3., 21.3., 28.3., 4.4.;20;Tt.
7767;04.05.2011 10:37:43;5056;1602;Raum für TK Treffen;2;Tt.
7768;04.05.2011 11:17:42;1515;1597;Socken und andere Teile ;12,7;Tt.
7769;04.05.2011 11:18:26;1515;1667;danke für die Massage am 03.05.2011;2;Tt.
7770;04.05.2011 11:19:29;1515;10249;danke für´s Fensterputzen;2;Tt.
7771;04.05.2011 11:20:12;1515;1604;danke für den super Apfel-Streuselkuchen;1;Tt.
7776;05.05.2011 00:59:29;1473;1715;für Shiatsusitzung, danke!;1;Tt.
7778;05.05.2011 23:00:21;1542;1477;Haar schneiden;1,2;Tt.
7779;06.05.2011 17:49:36;2170;2419;Rhabarberpflanzen: Liebe Maria, vielen Dank nochmals! Freu mich wenn Du uns am Kräuterfeld besuchen kommst! LG, Petra aus Rum;1;Tt.
7780;06.05.2011 17:55:16;3026;1620;15.04.2011 und 27.04.2011;2;Tt.
7782;07.05.2011 14:47:15;1420;1505;Lesebrille;0,2;Tt.
7783;08.05.2011 21:55:39;1702;1295;Melissensirup, Kufsteintreffen am 19.02.2011;0,5;Tt.
7784;08.05.2011 21:58:13;1505;1473;Lebenstropfen,  Kufsteintreffen am 19.02.2011;1,4;Tt.
7785;08.05.2011 21:59:29;999;3026;1 Blech Kuchen u. Kaffee,  Kufsteintreffen am 19.02.2011;2;Tt.
7786;08.05.2011 22:01:46;999;1298;"danke für deinen ständigen Einsatz, sowohl Geschirr, Kaffe u. Tee,
 Kufsteintreffen am 19.02.2011";2;Tt.
7787;08.05.2011 22:03:49;3026;1420;Neuseeländer Spinat (Samen),  Kufsteintreffen am 19.02.2011;0,1;Tt.
7788;08.05.2011 22:05:46;3026;1650;Milchprodukte,  Kufsteintreffen am 19.02.2011;0,9;Tt.
7789;08.05.2011 22:08:38;1505;3026;7 Eier,  Kufsteintreffen am 19.02.2011;0,2;Tt.
7790;08.05.2011 22:09:29;1505;1650;Paneer,  Kufsteintreffen am 19.02.2011;0,15;Tt.
7791;08.05.2011 22:10:10;1505;1298;Obstler.  Kufsteintreffen am 19.02.2011;0,6;Tt.
7793;08.05.2011 22:12:30;1473;3026;Eier, Brot,  Kufsteintreffen am 19.02.2011;0,57;Tt.
7794;08.05.2011 22:14:24;1473;1650;Topfen, Butter, Paneer,  Kufsteintreffen am 19.02.2011;0,7;Tt.
7795;08.05.2011 22:15:48;1473;1420;Samen,  Kufsteintreffen am 19.02.2011;0,3;Tt.
7796;08.05.2011 22:16:40;1473;1702;Gedichtband,  Kufsteintreffen am 19.02.2011;2;Tt.
7797;08.05.2011 22:17:58;1604;3026;6 Eier, Brot,  Kufsteintreffen am 19.02.2011;0,48;Tt.
7799;08.05.2011 22:19:43;1604;1473;Bärlauch,  Kufsteintreffen am 19.02.2011;0,6;Tt.
7800;08.05.2011 22:23:10;1295;1702;Gedichtband,  Kufsteintreffen am 19.02.2011;2;Tt.
7801;08.05.2011 22:24:23;1650;1298;Nudeln,  Kufsteintreffen am 19.02.2011;0,54;Tt.
7802;08.05.2011 22:25:09;1650;3026;4 x Brot,  Kufsteintreffen am 19.02.2011;1,2;Tt.
7803;08.05.2011 22:26:54;1330;3026;Zirbenschnaps,  Kufsteintreffen am 19.02.2011;0,5;Tt.
7804;08.05.2011 22:28:03;1330;1650;Paneer,  Kufsteintreffen am 19.02.2011;0,3;Tt.
7805;08.05.2011 22:29:19;1702;1650;Honig,  Kufsteintreffen am 19.02.2011;0,3;Tt.
7806;08.05.2011 22:30:43;1668;1330;2 x Quantenheilung;1,4;Tt.
7807;09.05.2011 08:27:52;1536;1659;Auto abgeben Danke;0,5;Tt.
7811;09.05.2011 20:51:02;1548;1552;Baum gepflanzt und Spalieraufbau;3,5;Tt.
7812;10.05.2011 13:44:44;1548;1552;Gartenarbeit;3;Tt.
7814;10.05.2011 20:43:13;1596;1548;Gartenarbeit;2;Tt.
7815;10.05.2011 20:43:53;1596;1621;Schmuck;1,5;Tt.
7816;10.05.2011 20:45:14;1630;1536;Kinesiologische Arbeit;3;Tt.
7817;11.05.2011 07:11:11;10249;1667;Danke für das Fliesenlegen;5;Tt.
7818;11.05.2011 18:59:37;1298;1650;Milchprodukte;2,6;Tt.
7819;11.05.2011 19:06:36;1515;1667;danke für Massage am 10.5.2011;2;Tt.
7820;12.05.2011 07:53:31;1548;1622;Fusspflege;1;Tt.
7821;12.05.2011 08:03:46;1515;1604;danke für deinen super Kuchen Geburtstag Helmut;1,5;Tt.
7822;12.05.2011 08:04:26;1515;10249;danke für die Mithilfe;3,5;Tt.
7823;12.05.2011 08:05:55;1515;3323;Schrundensalbe, danke;2,8;Tt.
7824;12.05.2011 08:07:40;1515;1505;danke für die Pflanzen und  schneiden des Buxbaumes;2;Tt.
7825;12.05.2011 18:42:51;999;6140;Marktzeitung 2/2011;10;Tt.
7828;15.05.2011 14:15:25;1505;3026;Eier, Schwaz 14.5.2011;0,27;Tt.
7829;15.05.2011 14:18:00;1515;1298;Marmelade,  Schwaz 14.5.2011;0,25;Tt.
7830;15.05.2011 14:19:56;1473;3026;1 x Brot,  1 x Eier,  Schwaz 14.5.2011;0,6;Tt.
7831;15.05.2011 14:21:09;1665;1695;Seife,  Schwaz 14.5.2011;0,6;Tt.
7832;15.05.2011 14:22:01;1665;1268;1 kg Bio-Honig,  Schwaz 14.5.2011;2,05;Tt.
7833;15.05.2011 14:23:07;1665;1298;Obstbrand,  Schwaz 14.5.2011;0,8;Tt.
7834;15.05.2011 14:23:53;1665;1298;Nudeln,  Schwaz 14.5.2011;0,47;Tt.
7835;15.05.2011 14:32:27;1665;3026;1 x Brot,  Schwaz 14.5.2011;0,3;Tt.
7836;15.05.2011 14:33:09;1665;1515;Pesto,  Schwaz 14.5.2011;0,8;Tt.
7837;15.05.2011 14:50:27;1137;1298;Brötchen,  Schwaz 14.5.2011;0,21;Tt.
7838;15.05.2011 14:51:27;1515;1137;Mangold + Salat,  Schwaz 14.5.2011;0,2;Tt.
7840;16.05.2011 11:56:22;1619;1671;Wohnung sauber machen;3,5;Tt.
7841;16.05.2011 17:07:37;1668;1298;"Humustransport Kolsass - Unterlangkampfen; herzlichen Dank!";4;Tt.
7842;17.05.2011 10:30:53;1515;3323;danke für die tolle Creme, ;1,8;Tt.
7843;17.05.2011 10:32:33;1515;1695;super Seife 2 x;1;Tt.
7844;17.05.2011 10:36:37;1515;1701;Abrechnung Schwaz, 14.5.2011 Rest folgt persönlich;8;Tt.
7845;17.05.2011 13:52:35;1536;1659;Danke für Nervenarbeit;3;Tt.
7847;17.05.2011 22:56:36;1515;10249;danke wieder für deine Mithilfe;3;Tt.
7848;18.05.2011 07:35:25;10249;1667;danke für das fliesenlegen;3,5;Tt.
7849;18.05.2011 19:33:04;3205;1667;Einrichten beim Geschäft helfen;7,8;Tt.
7850;18.05.2011 22:25:53;10239;1667;Hochbeetbau am Samstag, den 14.05.2011 in Schwaz bei der Jurte;3;Tt.
7851;19.05.2011 17:20:10;1298;1667;Massage am 10.05.2011;1;Tt.
7852;19.05.2011 17:32:17;1298;3026;Eier, ;0,6;Tt.
7855;19.05.2011 21:08:24;1295;1420;Hilfe im Haushalt am 19.05.2011. Danke für deine Hilfe!;1,7;Tt.
7856;20.05.2011 06:31:05;3205;10249;Putzfee;5;Tt.
7857;20.05.2011 06:31:31;3205;1298;Ladeneinrichtung;4;Tt.
7858;20.05.2011 06:42:32;1650;1268;5 x 1/2 kg Honig;5,8;Tt.
7860;20.05.2011 11:14:49;1515;1667;Massage, am 17.05.2011 ;2;Tt.
7861;20.05.2011 11:26:12;9842;1515;Korrektur, falsch gebucht;1,4;Tt.
7862;20.05.2011 11:26:45;9842;1515;Bärlauchpesto, danke für die Meldung;1,4;Tt.
7865;20.05.2011 15:39:58;1665;6140;Infozettel für Tauschkreis Schwaz;2,1;Tt.
7866;21.05.2011 07:20:55;10249;1667;danke für's Fliesenausfugen;3,25;Tt.
7867;21.05.2011 23:35:06;1473;1277;2 x 0,13 Muffins Kufsteintreffen 21.5.2011;0,91;Tt.
7868;21.05.2011 23:36:21;1473;3323;Schrundenbalsam, Kufsteintreffen 21.5.2011;0,7;Tt.
7870;21.05.2011 23:39:03;10249;1298;Sesamsalz, Kufsteintreffen 21.5.2011;0,2;Tt.
7871;21.05.2011 23:41:02;1298;1277;4 x 0.13 Muffins, Kufsteintreffen 21.5.2011;0,52;Tt.
7872;21.05.2011 23:44:31;1277;1298;Marmelade, Kufsteintreffen 21.5.2011;0,35;Tt.
7874;21.05.2011 23:48:26;1695;1268;1/4 Honig, Kufsteintreffen 21.5.2011;0,74;Tt.
7875;21.05.2011 23:49:06;1695;1473;Essig, Kufsteintreffen 21.5.2011;0,38;Tt.
7876;21.05.2011 23:50:47;1701;1473;Likör, Kufsteintreffen 21.5.2011;2,2;Tt.
7877;21.05.2011 23:52:31;1277;1515;Pesto, Kufsteintreffen 21.5.2011;0,4;Tt.
7878;21.05.2011 23:54:52;1277;1298;Nudeln, Kufsteintreffen 21.5.2011;0,59;Tt.
7879;21.05.2011 23:55:48;1277;1473;Essig, Kufsteintreffen 21.5.2011;0,38;Tt.
7880;21.05.2011 23:57:22;1701;1298;Nudeln, Kufsteintreffen 21.5.2011;0,52;Tt.
7881;21.05.2011 23:58:11;1701;1268;1/4 Honig, Kufsteintreffen 21.5.2011;0,74;Tt.
7882;22.05.2011 00:01:51;1515;1298;Salatrezepte - Kufsteintreffen 21.5.2011;0,6;Tt.
7883;22.05.2011 00:02:50;1515;1473;Essig, Kufsteintreffen 21.5.2011;0,38;Tt.
7884;22.05.2011 00:04:30;999;1274;danke für deinen 2 x Kuchen, Kufsteintreffen 21.5.2011;3;Tt.
7886;22.05.2011 00:07:59;999;1597;Raumbenutzung, Kufsteintreffen 21.5.2011;2;Tt.
7889;22.05.2011 00:24:44;2402;1268;Honig,  I. Urankar, Kto. 202, Kufsteintreffen 21.5.2011;0,74;Tt.
7890;22.05.2011 00:31:43;2402;1473;"Lavendel-Likör, I. Urankar, Kto. 202 =  76 Inntaler,
Kufsteintreffen 21.5.2011";3,8;Tt.
7891;22.05.2011 00:35:42;2402;1473;Kto.-Nr. 174, Kufsteintreffen am 16.4.2011  = 40 Inntaler;2;Tt.
7892;22.05.2011 00:37:24;1515;1298;3 x Schnaps á 0,60, Kufsteintreffen 21.5.2011;1,8;Tt.
7893;22.05.2011 04:45:44;1650;1268;5x1/2kg Honig;5,8;Tt.
7894;22.05.2011 11:30:31;1268;1650;Korrektur, da doppelt gebucht 5 x 1/4 Honig;5,8;Tt.
7895;22.05.2011 20:10:29;3205;1667;Geschäft einrichten helfen am 21.05.2011;9,1;Tt.
7896;22.05.2011 22:09:07;1274;1420;Gartenarbeit April, Mai 2011;4;Tt.
7897;23.05.2011 14:05:26;1220;1477;Haare schneiden - 4.5.11;0,5;Tt.
7898;23.05.2011 14:09:32;1220;1531;Radl-Reparaturen von 2 Rädern am 18.5.11 incl.Mat.;9;Tt.
7900;23.05.2011 21:44:16;3205;1667;Geschäft einrichten 9 Stunden;13,5;Tt.
7901;24.05.2011 18:34:37;1664;1473;verschiedene Pflanzen, Markt Schwaz;1,3;Tt.
7902;24.05.2011 18:35:55;1298;1667;Massage 23.05.2011;1;Tt.
7903;24.05.2011 18:36:58;1515;1667;danke für deine Massage 23.5.2011;2;Tt.
7904;24.05.2011 20:12:31;3205;1505;Gartenarbeit und Pflanzen;5;Tt.
7906;26.05.2011 23:12:45;1473;3026;für Brot, danke ist einfach gut!;0,6;Tt.
7907;27.05.2011 19:48:47;3205;1667;"1,3 Tt am 26.05.2011; 12,4 tt am 27.05.2011, geschäfteinrichten helfen";13,7;Tt.
7908;28.05.2011 22:13:46;1086;2419;installation eines systems am computer;1;Tt.
7909;29.05.2011 08:14:01;3205;1667;Geschäfteinrichten helfen am 28.05.2011 6,5 Stunden;8,45;Tt.
7910;29.05.2011 18:38:11;1137;1654;Sensen - vielen Dank nochmals!;5;Tt.
7920;05.06.2011 14:42:48;1227;2419;"jalka-sitting 3.6.
";2;Tt.
7921;05.06.2011 22:19:54;1135;1477;1 haarschnitt;1;Tt.
7922;05.06.2011 22:22:00;1135;2419;oregano;0,2;Tt.
7923;06.06.2011 13:02:12;1659;1536;Danke Brigitte für die super Sitzung ;2;Tt.
7924;06.06.2011 20:43:29;1647;1632;Kekse;3,55;Tt.
7925;06.06.2011 21:12:46;1645;1632;2 x Nachhilfe Englisch Annabell;2;Tt.
7929;08.06.2011 09:33:13;5056;1602;für Räumlichkeit bei Treffen;2;Tt.
7936;08.06.2011 17:47:39;3205;1667;Laden einrichten am 01.06.2011;4,55;Tt.
7939;10.06.2011 09:26:30;1619;1671;Wohnung putzen;1,5;Tt.
7941;10.06.2011 17:30:40;5225;1667;Boden legen;2;Tt.
7943;10.06.2011 22:05:47;1473;3026;Brot, schmeckt köstlich, danke;0,6;Tt.
7944;10.06.2011 22:57:16;10249;1667;Danke für die Fliesenlegearbeiten;3,25;Tt.
7946;11.06.2011 12:59:02;1298;1667;Massage am 10.6.2011;1;Tt.
7947;11.06.2011 12:59:57;1515;1667;danke für deine Massage am 10.6.2011;2;Tt.
7949;11.06.2011 15:02:14;1536;1645;Honig;0,3;Tt.
7951;11.06.2011 15:04:25;1638;1645;Honig;0,3;Tt.
7952;11.06.2011 15:05:26;1647;1631;Zwetschkenbrand;2;Tt.
7953;11.06.2011 15:06:20;1671;1645;Honig;0,3;Tt.
7954;11.06.2011 15:07:24;1621;1605;Gebäck;0,4;Tt.
7957;13.06.2011 17:39:54;1667;1663;Für Beinwell;1,5;Tt.
7958;14.06.2011 10:32:00;1295;1420;"Danke für die Hilfe im Haushalt am 9.6. 2011
Herzliche Grüße von Iris";1,7;Tt.
7959;14.06.2011 16:26:35;1605;1540;Buch Couch Surfing;1;Tt.
7960;14.06.2011 17:27:30;1137;1699;Mithilfe;7;Tt.
7962;14.06.2011 22:11:48;10239;8302;Unterricht im Ackerbauprojekt;3;Tt.
7964;15.06.2011 08:03:44;1515;10249;danke für deine Mithilfe am 14.6.2011;3;Tt.
7965;15.06.2011 09:26:16;1630;1536;Kinesiologische Sitzung am 7.6.11;1,5;Tt.
7967;15.06.2011 23:28:43;1515;1667;danke für deine Massage am 15.6.2011;2;Tt.
7968;16.06.2011 12:13:28;1220;2419;ca.700 gr.Bio-Walnüsse v.15.6.11;0,25;Tt.
7971;18.06.2011 23:04:26;1645;1596;Fotokarten;0,5;Tt.
7972;18.06.2011 23:04:55;1645;1605;Nussschnecken;0,2;Tt.
7973;20.06.2011 12:41:28;1680;1483;Zwiebel, Basar 03.06.2011;0,2;Tt.
7974;20.06.2011 12:43:17;1680;5256;Holzkerzenhalter, Basar IBK 03.06.2011;0,5;Tt.
7975;20.06.2011 12:44:54;1680;2419;Rharbarber, Basar IBK 03.06.2011;0,25;Tt.
7976;20.06.2011 12:46:39;1680;1235;Basar IBK 03.06.2011, Topflappen;0,5;Tt.
7977;20.06.2011 12:49:06;1489;1483;Bücher, Hilfe,  Basar IBK 03.06.2011;3;Tt.
7978;20.06.2011 12:50:15;1489;6844;Kleid, Basar IBK 03.06.2011;1;Tt.
7979;20.06.2011 12:51:27;1052;1377;Öl, Pasta, Basar IBK 03.06.2011;0,75;Tt.
7980;20.06.2011 12:52:29;1377;2419;Grütze, Basar IBK 03.06.2011;0,25;Tt.
7981;20.06.2011 12:53:30;1377;2419;Nüsse, Basar IBK 03.06.2011;0,25;Tt.
7982;20.06.2011 12:57:09;7395;1377;Reinessenzen, Basar IBK 03.06.2011;0,5;Tt.
7983;20.06.2011 12:58:23;1235;2419;Nüsse, Basar IBK 03.06.2011;0,25;Tt.
7984;20.06.2011 12:59:41;1235;2419;Kompott u. Rhabarber, Basar IBK 03.06.2011;0,5;Tt.
7985;20.06.2011 13:01:02;1235;1377;2 x Sirup + Creme, Basar IBK 03.06.2011;1;Tt.
7986;20.06.2011 13:03:03;1170;1680;Tucj & Schmuck, Basar IBK 03.06.2011;1,5;Tt.
7987;20.06.2011 13:03:48;1170;1377;Öl, Basar IBK 03.06.2011;0,5;Tt.
7988;20.06.2011 13:05:12;1515;5256;Kerzenhalter;0,5;Tt.
7989;21.06.2011 14:15:25;1298;3026;1 x Brot,  2 x Eier, Kufsteintreffen am 18.06.2011;0,8;Tt.
7990;21.06.2011 14:16:42;1330;1298;Nudeln, Kufsteintreffen am 18.06.2011;0,39;Tt.
7991;21.06.2011 14:20:08;1667;3026;Brot, Kufsteintreffen am 18.06.2011;0,3;Tt.
7992;21.06.2011 14:21:27;9317;3026;Brot, Kufsteintreffen am 18.06.2011;0,15;Tt.
7993;21.06.2011 14:22:32;9317;1298;Likör, Nudeln, Aufstr., Kufsteintreffen am 18.06.2011;1,86;Tt.
7995;21.06.2011 14:25:18;1515;3026;1 x Brot, 1 x Eier, Kufsteintreffen am 18.06.2011;0,6;Tt.
7996;21.06.2011 14:28:58;1515;1667;danke für deine Massage am 21.06.2011;2;Tt.
7999;21.06.2011 14:34:43;999;3026;2 x Brot, Kufsteintreffen am 18.06.2011;0,6;Tt.
8000;21.06.2011 14:35:41;1604;1298;Marmelade, Kufsteintreffen am 18.06.2011;0,3;Tt.
8001;21.06.2011 14:36:57;1515;1604;danke für deinen super leckeren Kuchen;1,2;Tt.
8002;21.06.2011 14:38:14;1668;1298;Nudeln, Kufsteintreffen am 18.06.2011;0,62;Tt.
8003;21.06.2011 14:39:14;1505;3026;Brot, Kufsteintreffen am 18.06.2011;0,15;Tt.
8004;21.06.2011 14:40:21;999;1597;danke für die Raumbenutzung Kufsteintreffen am 18.06.2011;2;Tt.
8005;21.06.2011 14:51:28;1298;1650;Milchprodukte;3,05;Tt.
8007;22.06.2011 15:20:24;1596;1671;Gartenarbeit 22.6.2011;3;Tt.
8008;25.06.2011 01:13:04;1473;1715;Shiatsusitzung, danke  - das Knie ist etwas besser geworden;1;Tt.
8009;25.06.2011 01:14:12;1473;3026;Brot und Eier, danke ;0,9;Tt.
8011;27.06.2011 15:29:43;1715;1499;"Danke für E-Mail-Adressen-Einrichtung.

LG
Elfriede";3;Tt.
8014;29.06.2011 19:58:24;1699;9224;Tibetische Massage;2;Tt.
8016;29.06.2011 21:45:15;1515;1311;danke für deinen guten Apfelsaft am 28.6.2011;3,6;Tt.
8018;30.06.2011 19:15:29;3323;1667;Wohnzimmer weißeln, 20.+21.06.2011;2,75;Tt.
8019;30.06.2011 19:17:13;1515;1667;danke für deine Massage am 30.6.2011, (Jacke vergessen);2;Tt.
8020;02.07.2011 01:16:00;1473;1330;für Quantenabend, danke!;1,1;Tt.
8021;02.07.2011 08:42:10;1295;1420;Danke für die Hilfe im Haushalt am 30.06.2011;1,7;Tt.
8031;04.07.2011 16:55:18;5218;1515;Labello;0,25;Tt.
8037;05.07.2011 00:33:43;1473;1664;Salz, danke!!!!;1,5;Tt.
8038;05.07.2011 15:09:29;1220;1694;Reparatur v2Cd-Playern u.Fön am 28.6.11;3;Tt.
8040;06.07.2011 21:32:49;1665;9063;Vortrag Sennerei bei Autark werden Kurs;4;Tt.
8041;06.07.2011 21:37:33;1665;9063;Russischunterricht April (2x), Mai (2x), Juni (4x);12;Tt.
8042;07.07.2011 03:19:21;999;1665;Administration Cyclos (04-06 2011);6;Tt.
8043;07.07.2011 03:19:57;999;1665;Administration Webseite (04 bis 06 2011);6;Tt.
8044;07.07.2011 03:20:35;999;1665;"Druckvorlage Flyer Innsbruck 1,2 Tt
Druckvorlage Flyer Kufstein 1 Tt
Druck Flyer Innsbruck 2,1 Tt
Druck Flyer Schwaz 2,1 Tt";6,4;Tt.
8045;07.07.2011 03:52:51;1298;1667;Massage am 05. Juli 2011;1;Tt.
8046;07.07.2011 03:53:22;1298;3026;2 x Eier;0,6;Tt.
8052;07.07.2011 04:02:18;1515;1561;danke für die super gute Übernachtung inkl. Frühstück;2,5;Tt.
8053;07.07.2011 04:03:11;1515;1563;Wok, beim Sommerfest in Osttirol;1;Tt.
8054;07.07.2011 04:04:03;1515;1589;danke für die CD´s, beim Sommerfest in Osttirol;3,5;Tt.
8055;07.07.2011 04:04:54;1515;1709;beim Sommerfest in Osttirol, Kugel danke;1,3;Tt.
8056;07.07.2011 04:05:40;1561;1515;Tasche, beim Sommerfest in Osttirol;2,5;Tt.
8057;07.07.2011 04:09:40;1515;3323;Stift, beim Sommerfest in Osttirol;0,25;Tt.
8058;07.07.2011 04:16:23;1515;1667;danke für deine Massage am 05. Juli 2011;2;Tt.
8059;07.07.2011 04:17:59;1515;10249;danke für deine Mithilfe am 05. Juli 2011;3;Tt.
8062;08.07.2011 11:13:47;1298;1667;Massage am 21.06.2011;1;Tt.
8063;08.07.2011 17:29:16;1667;1665;Danke für Holzarbeiten;6;Tt.
8065;11.07.2011 08:36:38;1099;1649;Tausch zwischen Mitgliedern;3;Tt.
8069;11.07.2011 13:01:21;1515;1311;danke für die guten Marillen;1;Tt.
8070;11.07.2011 22:29:09;1473;1715;"Shiatusitzung, danke""";2;Tt.
8071;11.07.2011 22:29:40;1619;1671;Hilfe beim Putzen;1,5;Tt.
8072;11.07.2011 22:29:46;1473;10249;für den guten Geist im Haus!;2;Tt.
8073;11.07.2011 23:07:53;1715;1499;"Hallo, Erwin, 

danke dir für letztes Mal sowie gestern für deine wertvolle Website-Hilfe. 

Bis demnächst. 
LG
Elfriede";6;Tt.
8074;12.07.2011 09:52:06;1295;1420;Danke für die Hilfe im Haushalt am 07.07.2011;2,5;Tt.
8397;12.07.2011 15:15:02;1537;1540;Brot glutenfrei;0,2;Tt.
8398;12.07.2011 15:39:02;7395;1295;Vorhänge;2;Tt.
8399;12.07.2011 15:41:39;1515;1667;Massage und und .... am 12.07.2011;7;Tt.
8401;12.07.2011 15:54:44;999;1714;"  	Manuelle Rückbuchung";1,25;Tt.
8402;12.07.2011 15:55:31;999;1515;"  	Manuelle Rückbuchung";1,25;Tt.
8403;12.07.2011 16:29:20;999;1489;"  	Manuelle Rückbuchung";1,25;Tt.
8404;12.07.2011 22:07:25;1667;1311;Apfelsaft;1,8;Tt.
8405;13.07.2011 17:42:41;5056;2997;für musikalische Umrahmung  danke;2;Tt.
8407;15.07.2011 11:24:58;999;1489;danke für das super gute Essen beim Kernteamtreffen am 11.7.2011;2,5;Tt.
8408;15.07.2011 11:27:49;1377;1115;"> 12.06.2011 an einem Symposium von Dr. Markus Distelberger Kto.-Nr. 33-153 
> teilgenommen = 700 Talente.";7;Tt.
8409;15.07.2011 12:59:52;1294;1295;Teppich - Danke und schönen Urlaub!;4,5;Tt.
8412;18.07.2011 09:12:05;1536;1596;Karten für Hr. Krümmling;0,5;Tt.
8419;18.07.2011 22:04:29;1106;1377;5000 ZACE, von 0807ttkv V.+R. Hopfner-Schilling, an 390tnti, Renate (Henriette) Schwanniner, zum Geburtstag, 18.07.;50;Tt.
8420;18.07.2011 22:15:41;1515;10249;danke für deine Mithilfe im Haus;2;Tt.
8421;18.07.2011 22:22:47;1715;1499;Danke für super HP-Hilfe!!!;3;Tt.
